old_gene	new_gene	reciprocal_best	old_to_new_pident	old_to_new_qcov	old_to_new_scov	old_to_new_bitscore	new_to_old_pident	new_to_old_qcov	new_to_old_scov	new_to_old_bitscore	new_protein_accession	old_to_new_title
B9J08_005167	B9J08_04050	True	100	100	100	366	100	100	100	366	KAK8439566.1	KAK8439566.1 hypothetical protein B9J08_04050 [Candidozyma auris]
B9J08_005168	B9J08_04051	True	100	100	100	1143	100	100	100	1143	KAK8439567.1	KAK8439567.1 hypothetical protein B9J08_04051 [Candidozyma auris]
B9J08_005169	B9J08_04052	True	100	100	100	840	100	100	100	840	KAK8439568.1	KAK8439568.1 hypothetical protein B9J08_04052 [Candidozyma auris]
B9J08_005170	B9J08_04053	True	100	100	100	173	100	100	100	173	KAK8439569.1	KAK8439569.1 hypothetical protein B9J08_04053 [Candidozyma auris]
B9J08_005171	B9J08_04054	True	100	100	100	992	100	100	100	992	KAK8439570.1	KAK8439570.1 hypothetical protein B9J08_04054 [Candidozyma auris]
B9J08_005172	B9J08_04055	True	100	100	100	1103	100	100	100	1103	KAK8439571.1	KAK8439571.1 hypothetical protein B9J08_04055 [Candidozyma auris]
B9J08_005173	B9J08_04056	True	100	100	100	1390	100	100	100	1390	KAK8439572.1	KAK8439572.1 hypothetical protein B9J08_04056 [Candidozyma auris]
B9J08_005174	B9J08_04057	True	100	100	100	667	100	100	100	667	KAK8439573.1	KAK8439573.1 hypothetical protein B9J08_04057 [Candidozyma auris]
B9J08_005175	B9J08_04058	True	100	100	100	746	100	100	100	746	KAK8439574.1	KAK8439574.1 hypothetical protein B9J08_04058 [Candidozyma auris]
B9J08_005176	B9J08_04059	True	100	100	100	279	100	100	100	279	KAK8439575.1	KAK8439575.1 hypothetical protein B9J08_04059 [Candidozyma auris]
B9J08_005177	B9J08_04060	True	100	100	100	491	100	100	100	491	KAK8439576.1	KAK8439576.1 hypothetical protein B9J08_04060 [Candidozyma auris]
B9J08_005178	B9J08_04061	True	100	100	100	736	100	100	100	736	KAK8439577.1	KAK8439577.1 hypothetical protein B9J08_04061 [Candidozyma auris]
B9J08_005179	B9J08_04062	True	100	100	100	1226	100	100	100	1226	KAK8439578.1	KAK8439578.1 hypothetical protein B9J08_04062 [Candidozyma auris]
B9J08_005181	B9J08_04064	True	100	100	100	616	100	100	100	616	KAK8439579.1	KAK8439579.1 hypothetical protein B9J08_04064 [Candidozyma auris]
B9J08_005182	B9J08_04065	True	100	100	100	972	100	100	100	972	KAK8439580.1	KAK8439580.1 hypothetical protein B9J08_04065 [Candidozyma auris]
B9J08_005183	B9J08_04066	True	100	100	100	684	100	100	100	684	KAK8439581.1	KAK8439581.1 hypothetical protein B9J08_04066 [Candidozyma auris]
B9J08_005184	B9J08_04067	True	100	100	100	1051	100	100	100	1051	KAK8439582.1	KAK8439582.1 hypothetical protein B9J08_04067 [Candidozyma auris]
B9J08_005185	B9J08_04068	True	100	100	100	1118	100	100	100	1118	KAK8439583.1	KAK8439583.1 hypothetical protein B9J08_04068 [Candidozyma auris]
B9J08_005186		False	100	100	100	776						KAK8439584.1 26S protease regulatory subunit 8 [Candidozyma auris]
B9J08_005187	B9J08_04070	True	100	100	100	188	100	100	100	188	KAK8439585.1	KAK8439585.1 hypothetical protein B9J08_04070 [Candidozyma auris]
B9J08_005188	B9J08_04071	True	100	100	100	1643	100	100	100	1643	KAK8439586.1	KAK8439586.1 hypothetical protein B9J08_04071 [Candidozyma auris]
B9J08_005189	B9J08_04072	True	100	100	100	270	100	100	100	270	KAK8439587.1	KAK8439587.1 hypothetical protein B9J08_04072 [Candidozyma auris]
B9J08_005190	B9J08_04073	True	100	100	100	1002	100	100	100	1002	KAK8439588.1	KAK8439588.1 hypothetical protein B9J08_04073 [Candidozyma auris]
B9J08_005191	B9J08_04074	True	100	100	100	1041	100	100	100	1041	KAK8439589.1	KAK8439589.1 hypothetical protein B9J08_04074 [Candidozyma auris]
B9J08_005192	B9J08_04075	True	100	100	100	422	100	100	100	422	KAK8439590.1	KAK8439590.1 hypothetical protein B9J08_04075 [Candidozyma auris]
B9J08_005193	B9J08_04076	True	100	100	100	416	100	100	100	416	KAK8439591.1	KAK8439591.1 hypothetical protein B9J08_04076 [Candidozyma auris]
B9J08_005194	B9J08_04077	True	100	100	100	408	100	100	100	408	KAK8439592.1	KAK8439592.1 hypothetical protein B9J08_04077 [Candidozyma auris]
B9J08_005195	B9J08_04078	True	100	100	100	313	100	100	100	313	KAK8439593.1	KAK8439593.1 hypothetical protein B9J08_04078 [Candidozyma auris]
B9J08_005196	B9J08_04079	True	100	100	100	385	100	100	100	385	KAK8439594.1	KAK8439594.1 hypothetical protein B9J08_04079 [Candidozyma auris]
B9J08_005197	B9J08_04080	True	100	100	100	247	100	100	100	247	KAK8439595.1	KAK8439595.1 hypothetical protein B9J08_04080 [Candidozyma auris]
B9J08_005198	B9J08_04081	True	100	100	100	592	100	100	100	592	KAK8439596.1	KAK8439596.1 hypothetical protein B9J08_04081 [Candidozyma auris]
B9J08_005199	B9J08_04082	True	100	100	100	716	100	100	100	716	KAK8439597.1	KAK8439597.1 hypothetical protein B9J08_04082 [Candidozyma auris]
B9J08_005200	B9J08_04083	True	100	100	100	126	100	100	100	126	KAK8439598.1	KAK8439598.1 hypothetical protein B9J08_04083 [Candidozyma auris]
B9J08_005201		False	100	100	100	2308						KAK8439599.1 pyruvate carboxylase [Candidozyma auris]
B9J08_005202	B9J08_04085	True	100	100	100	233	100	100	100	233	KAK8439600.1	KAK8439600.1 hypothetical protein B9J08_04085 [Candidozyma auris]
B9J08_005203	B9J08_04086	True	100	100	100	251	100	100	100	251	KAK8439601.1	KAK8439601.1 hypothetical protein B9J08_04086 [Candidozyma auris]
B9J08_005204	B9J08_04087	True	100	100	100	588	100	100	100	588	KAK8439602.1	KAK8439602.1 hypothetical protein B9J08_04087 [Candidozyma auris]
B9J08_005205	B9J08_04088	True	100	100	100	1506	100	100	100	1506	KAK8439603.1	KAK8439603.1 hypothetical protein B9J08_04088 [Candidozyma auris]
B9J08_005206	B9J08_04089	True	100	100	100	930	100	100	100	930	KAK8439604.1	KAK8439604.1 hypothetical protein B9J08_04089 [Candidozyma auris]
B9J08_005207		False	100	100	100	700						KAK8439605.1 pyruvate dehydrogenase E1 component subunit beta, mitochondrial [Candidozyma auris]
B9J08_005208	B9J08_04091	True	100	100	100	1134	100	100	100	1134	KAK8439606.1	KAK8439606.1 hypothetical protein B9J08_04091 [Candidozyma auris]
B9J08_005209	B9J08_04092	True	100	100	100	746	100	100	100	746	KAK8439607.1	KAK8439607.1 hypothetical protein B9J08_04092 [Candidozyma auris]
B9J08_005210	B9J08_04093	True	100	100	100	892	100	100	100	892	KAK8439608.1	KAK8439608.1 hypothetical protein B9J08_04093 [Candidozyma auris]
B9J08_005211	B9J08_04094	True	100	100	100	1203	100	100	100	1203	KAK8439609.1	KAK8439609.1 hypothetical protein B9J08_04094 [Candidozyma auris]
B9J08_005212	B9J08_04095	True	100	100	100	2990	100	100	100	2990	KAK8439610.1	KAK8439610.1 hypothetical protein B9J08_04095 [Candidozyma auris]
B9J08_005213		False	100	100	100	2482						KAK8439611.1 myosin-1 [Candidozyma auris]
B9J08_005214	B9J08_04097	True	100	85.7	85.7	880	100	85.7	85.7	880	KAK8439612.1	KAK8439612.1 hypothetical protein B9J08_04097 [Candidozyma auris]
B9J08_005215	B9J08_04098	True	100	100	100	853	100	100	100	853	KAK8439613.1	KAK8439613.1 hypothetical protein B9J08_04098 [Candidozyma auris]
B9J08_005216	B9J08_04099	True	100	100	100	2705	100	100	100	2705	KAK8439614.1	KAK8439614.1 hypothetical protein B9J08_04099 [Candidozyma auris]
B9J08_005217	B9J08_04100	True	100	100	100	1434	100	100	100	1434	KAK8439615.1	KAK8439615.1 hypothetical protein B9J08_04100 [Candidozyma auris]
B9J08_005218		False	100	100	100	1509						KAK8439616.1 aminodeoxychorismate synthase [Candidozyma auris]
B9J08_005219	B9J08_04102	True	100	100	100	2021	100	100	100	2021	KAK8439617.1	KAK8439617.1 hypothetical protein B9J08_04102 [Candidozyma auris]
B9J08_005220	B9J08_04103	True	100	100	100	2515	100	100	100	2515	KAK8439618.1	KAK8439618.1 hypothetical protein B9J08_04103 [Candidozyma auris]
B9J08_005221	B9J08_04104	True	100	100	100	1584	100	100	100	1584	KAK8439619.1	KAK8439619.1 hypothetical protein B9J08_04104 [Candidozyma auris]
B9J08_005222	B9J08_04105	True	100	100	100	1263	100	100	100	1263	KAK8439620.1	KAK8439620.1 hypothetical protein B9J08_04105 [Candidozyma auris]
B9J08_005223	B9J08_04106	True	100	100	100	1015	100	100	100	1015	KAK8439621.1	KAK8439621.1 hypothetical protein B9J08_04106 [Candidozyma auris]
B9J08_005224	B9J08_04107	True	100	100	100	405	100	100	100	405	KAK8439622.1	KAK8439622.1 hypothetical protein B9J08_04107 [Candidozyma auris]
B9J08_005225		False	100	100	100	935						KAK8439623.1 serine hydroxymethyltransferase, cytosolic [Candidozyma auris]
B9J08_005226	B9J08_04109	True	100	100	100	929	100	100	100	929	KAK8439624.1	KAK8439624.1 hypothetical protein B9J08_04109 [Candidozyma auris]
B9J08_005227	B9J08_04110	True	100	100	100	583	100	100	100	583	KAK8439625.1	KAK8439625.1 hypothetical protein B9J08_04110 [Candidozyma auris]
B9J08_005228		False	100	100	100	620						KAK8439626.1 transaldolase [Candidozyma auris]
B9J08_005229	B9J08_04112	True	100	100	100	310	100	100	100	310	KAK8439627.1	KAK8439627.1 hypothetical protein B9J08_04112 [Candidozyma auris]
B9J08_005230		False	100	100	100	871						KAK8439628.1 60S ribosomal protein L20-A [Candidozyma auris]
B9J08_005231		False	100	100	100	873						KAK8439629.1 carbamoyl-phosphate synthase arginine-specific small chain [Candidozyma auris]
B9J08_005232	B9J08_04115	True	100	100	100	1716	100	100	100	1716	KAK8439630.1	KAK8439630.1 hypothetical protein B9J08_04115 [Candidozyma auris]
B9J08_005233	B9J08_04116	True	100	100	100	738	100	100	100	738	KAK8439631.1	KAK8439631.1 hypothetical protein B9J08_04116 [Candidozyma auris]
B9J08_005234	B9J08_04117	True	100	100	100	2187	100	100	100	2187	KAK8439632.1	KAK8439632.1 hypothetical protein B9J08_04117 [Candidozyma auris]
B9J08_005235	B9J08_04118	True	100	100	100	697	100	100	100	697	KAK8439633.1	KAK8439633.1 hypothetical protein B9J08_04118 [Candidozyma auris]
B9J08_005236	B9J08_04119	True	100	100	100	246	100	100	100	246	KAK8439634.1	KAK8439634.1 hypothetical protein B9J08_04119 [Candidozyma auris]
B9J08_005237	B9J08_04120	True	100	100	100	1191	100	100	100	1191	KAK8439635.1	KAK8439635.1 hypothetical protein B9J08_04120 [Candidozyma auris]
B9J08_005238		False	100	100	100	1374						KAK8439636.1 5'/3'-nucleotidase SurE [Candidozyma auris]
B9J08_005239		False	100	100	100	712						KAK8439637.1 fructose-bisphosphate aldolase [Candidozyma auris]
B9J08_005240	B9J08_04123	True	100	100	100	634	100	100	100	634	KAK8439638.1	KAK8439638.1 hypothetical protein B9J08_04123 [Candidozyma auris]
B9J08_005241		False	100	100	100	505						KAK8439639.1 proliferating cell nuclear antigen (pcna) [Candidozyma auris]
B9J08_005242	B9J08_04125	True	100	100	100	1291	100	100	100	1291	KAK8439640.1	KAK8439640.1 hypothetical protein B9J08_04125 [Candidozyma auris]
B9J08_005243	B9J08_04126	True	100	100	100	407	100	100	100	407	KAK8439641.1	KAK8439641.1 hypothetical protein B9J08_04126 [Candidozyma auris]
B9J08_005244	B9J08_04127	True	100	100	100	877	100	100	100	877	KAK8439642.1	KAK8439642.1 hypothetical protein B9J08_04127 [Candidozyma auris]
B9J08_005245	B9J08_04128	True	100	100	100	863	100	100	100	863	KAK8439643.1	KAK8439643.1 hypothetical protein B9J08_04128 [Candidozyma auris]
B9J08_005246	B9J08_04129	True	100	100	100	860	100	100	100	860	KAK8439644.1	KAK8439644.1 hypothetical protein B9J08_04129 [Candidozyma auris]
B9J08_005247		False	100	100	100	599						KAK8439645.1 ATP phosphoribosyltransferase [Candidozyma auris]
B9J08_005248		False	100	100	100	660						KAK8439646.1 di-trans,poly-cis-decaprenylcistransferase [Candidozyma auris]
B9J08_005249	B9J08_04132	True	100	100	100	2423	100	100	100	2423	KAK8439647.1	KAK8439647.1 hypothetical protein B9J08_04132 [Candidozyma auris]
B9J08_005250	B9J08_04133	True	100	100	100	800	100	100	100	800	KAK8439648.1	KAK8439648.1 hypothetical protein B9J08_04133 [Candidozyma auris]
B9J08_005251		False	100	100	100	513						KAK8439649.1 ribosomal RNA small subunit methyltransferase NEP1 [Candidozyma auris]
B9J08_005252	B9J08_04135	True	100	100	100	1343	100	100	100	1343	KAK8439650.1	KAK8439650.1 hypothetical protein B9J08_04135 [Candidozyma auris]
B9J08_005253		False	100	100	100	175						KAK8439651.1 60S ribosomal protein L37-B [Candidozyma auris]
B9J08_005255	B9J08_04138	True	100	100	100	985	100	100	100	985	KAK8439652.1	KAK8439652.1 hypothetical protein B9J08_04138 [Candidozyma auris]
B9J08_005256	B9J08_04139	True	100	100	100	748	100	100	100	748	KAK8439653.1	KAK8439653.1 hypothetical protein B9J08_04139 [Candidozyma auris]
B9J08_005257	B9J08_04140	True	100	100	100	938	100	100	100	938	KAK8439654.1	KAK8439654.1 hypothetical protein B9J08_04140 [Candidozyma auris]
B9J08_005258	B9J08_04141	True	100	100	100	1413	100	100	100	1413	KAK8439655.1	KAK8439655.1 hypothetical protein B9J08_04141 [Candidozyma auris]
B9J08_005259		False	100	100	100	179						KAK8439656.1 ubiquitin-like protein SMT3 [Candidozyma auris]
B9J08_005260	B9J08_04143	True	100	100	100	1433	100	100	100	1433	KAK8439657.1	KAK8439657.1 hypothetical protein B9J08_04143 [Candidozyma auris]
B9J08_005261	B9J08_04144	True	100	100	100	496	100	100	100	496	KAK8439658.1	KAK8439658.1 hypothetical protein B9J08_04144 [Candidozyma auris]
B9J08_005262	B9J08_04145	True	100	100	100	548	100	100	100	548	KAK8439659.1	KAK8439659.1 hypothetical protein B9J08_04145 [Candidozyma auris]
B9J08_005263	B9J08_04146	True	100	100	100	1881	100	100	100	1881	KAK8439660.1	KAK8439660.1 hypothetical protein B9J08_04146 [Candidozyma auris]
B9J08_005264		False	100	100	100	947						KAK8439661.1 guanine deaminase [Candidozyma auris]
B9J08_005265	B9J08_04148	True	100	100	100	218	100	100	100	218	KAK8439662.1	KAK8439662.1 hypothetical protein B9J08_04148 [Candidozyma auris]
B9J08_005266	B9J08_04149	True	100	100	100	1858	100	100	100	1858	KAK8439663.1	KAK8439663.1 hypothetical protein B9J08_04149 [Candidozyma auris]
B9J08_005267	B9J08_04150	True	100	95.6	95.6	590	100	95.6	95.6	590	KAK8439664.1	KAK8439664.1 hypothetical protein B9J08_04150 [Candidozyma auris]
B9J08_005268	B9J08_04151	True	100	100	100	665	100	100	100	665	KAK8439665.1	KAK8439665.1 hypothetical protein B9J08_04151 [Candidozyma auris]
B9J08_005269	B9J08_04152	True	100	100	100	2144	100	100	100	2144	KAK8439666.1	KAK8439666.1 hypothetical protein B9J08_04152 [Candidozyma auris]
B9J08_005270	B9J08_04153	True	100	100	100	1213	100	100	100	1213	KAK8439667.1	KAK8439667.1 hypothetical protein B9J08_04153 [Candidozyma auris]
B9J08_005271	B9J08_04154	True	100	100	100	637	100	100	100	637	KAK8439668.1	KAK8439668.1 hypothetical protein B9J08_04154 [Candidozyma auris]
B9J08_005272	B9J08_04155	True	100	100	100	1095	100	100	100	1095	KAK8439669.1	KAK8439669.1 hypothetical protein B9J08_04155 [Candidozyma auris]
B9J08_005273	B9J08_04156	True	100	100	100	1749	100	100	100	1749	KAK8439670.1	KAK8439670.1 hypothetical protein B9J08_04156 [Candidozyma auris]
B9J08_005274	B9J08_04157	True	100	100	100	3000	100	100	100	3000	KAK8439671.1	KAK8439671.1 hypothetical protein B9J08_04157 [Candidozyma auris]
B9J08_005275	B9J08_04158	True	100	100	100	173	100	100	100	173	KAK8439672.1	KAK8439672.1 hypothetical protein B9J08_04158 [Candidozyma auris]
B9J08_005277	B9J08_04160	True	100	100	100	469	100	100	100	469	KAK8439673.1	KAK8439673.1 hypothetical protein B9J08_04160 [Candidozyma auris]
B9J08_005278	B9J08_04161	True	100	100	100	704	100	100	100	704	KAK8439674.1	KAK8439674.1 hypothetical protein B9J08_04161 [Candidozyma auris]
B9J08_005279	B9J08_04162	True	100	100	100	233	100	100	100	233	KAK8439675.1	KAK8439675.1 hypothetical protein B9J08_04162 [Candidozyma auris]
B9J08_005280	B9J08_04163	True	100	100	100	1160	100	100	100	1160	KAK8439676.1	KAK8439676.1 hypothetical protein B9J08_04163 [Candidozyma auris]
B9J08_005281	B9J08_04164	True	100	100	100	624	100	100	100	624	KAK8439677.1	KAK8439677.1 hypothetical protein B9J08_04164 [Candidozyma auris]
B9J08_005282	B9J08_04165	True	100	100	100	1562	100	100	100	1562	KAK8439678.1	KAK8439678.1 hypothetical protein B9J08_04165 [Candidozyma auris]
B9J08_005283	B9J08_04166	True	100	100	100	335	100	100	100	335	KAK8439679.1	KAK8439679.1 hypothetical protein B9J08_04166 [Candidozyma auris]
B9J08_005284	B9J08_04167	True	100	100	100	625	100	100	100	625	KAK8439680.1	KAK8439680.1 hypothetical protein B9J08_04167 [Candidozyma auris]
B9J08_005285	B9J08_04168	True	100	100	100	735	100	100	100	735	KAK8439681.1	KAK8439681.1 hypothetical protein B9J08_04168 [Candidozyma auris]
B9J08_005287	B9J08_04170	True	100	100	100	749	100	100	100	749	KAK8439682.1	KAK8439682.1 hypothetical protein B9J08_04170 [Candidozyma auris]
B9J08_005288	B9J08_04171	True	100	100	100	1157	100	100	100	1157	KAK8439683.1	KAK8439683.1 hypothetical protein B9J08_04171 [Candidozyma auris]
B9J08_005289	B9J08_04172	True	100	100	100	1142	100	100	100	1142	KAK8439684.1	KAK8439684.1 hypothetical protein B9J08_04172 [Candidozyma auris]
B9J08_005291	B9J08_04174	True	100	100	100	389	100	100	100	389	KAK8439685.1	KAK8439685.1 hypothetical protein B9J08_04174 [Candidozyma auris]
B9J08_005292	B9J08_04175	True	100	100	100	843	100	100	100	843	KAK8439686.1	KAK8439686.1 hypothetical protein B9J08_04175 [Candidozyma auris]
B9J08_005293	B9J08_04176	True	100	100	100	348	100	100	100	348	KAK8439687.1	KAK8439687.1 hypothetical protein B9J08_04176 [Candidozyma auris]
B9J08_005294	B9J08_04177	True	100	100	100	1480	100	100	100	1480	KAK8439688.1	KAK8439688.1 hypothetical protein B9J08_04177 [Candidozyma auris]
B9J08_005295		False	100	100	100	548						KAK8439689.1 CDP-diacylglycerol-serine O-phosphatidyltransferase [Candidozyma auris]
B9J08_005296	B9J08_04179	True	100	100	100	371	100	100	100	371	KAK8439690.1	KAK8439690.1 hypothetical protein B9J08_04179 [Candidozyma auris]
B9J08_005297	B9J08_04180	True	100	100	100	891	100	100	100	891	KAK8439691.1	KAK8439691.1 hypothetical protein B9J08_04180 [Candidozyma auris]
B9J08_005298	B9J08_04181	True	100	100	100	1180	100	100	100	1180	KAK8439692.1	KAK8439692.1 hypothetical protein B9J08_04181 [Candidozyma auris]
B9J08_005299	B9J08_04182	True	100	100	100	1376	100	100	100	1376	KAK8439693.1	KAK8439693.1 hypothetical protein B9J08_04182 [Candidozyma auris]
B9J08_005300	B9J08_04183	True	100	100	100	606	100	100	100	606	KAK8439694.1	KAK8439694.1 hypothetical protein B9J08_04183 [Candidozyma auris]
B9J08_005301	B9J08_04184	True	100	100	100	871	100	100	100	871	KAK8439695.1	KAK8439695.1 hypothetical protein B9J08_04184 [Candidozyma auris]
B9J08_005302	B9J08_04185	True	100	100	100	362	100	100	100	362	KAK8439696.1	KAK8439696.1 hypothetical protein B9J08_04185 [Candidozyma auris]
B9J08_005303	B9J08_04186	True	100	100	100	209	100	100	100	209	KAK8439697.1	KAK8439697.1 hypothetical protein B9J08_04186 [Candidozyma auris]
B9J08_005304	B9J08_04187	True	100	100	100	873	100	100	100	873	KAK8439698.1	KAK8439698.1 hypothetical protein B9J08_04187 [Candidozyma auris]
B9J08_005305	B9J08_04188	True	100	100	100	235	100	100	100	235	KAK8439699.1	KAK8439699.1 hypothetical protein B9J08_04188 [Candidozyma auris]
B9J08_005306	B9J08_04189	True	100	100	100	449	100	100	100	449	KAK8439700.1	KAK8439700.1 hypothetical protein B9J08_04189 [Candidozyma auris]
B9J08_005307		False	100	100	100	493						KAK8439701.1 phosphoadenosine phosphosulfate reductase [Candidozyma auris]
B9J08_005308	B9J08_04191	True	100	100	100	1097	100	100	100	1097	KAK8439702.1	KAK8439702.1 hypothetical protein B9J08_04191 [Candidozyma auris]
B9J08_005309	B9J08_04192	True	100	100	100	608	100	100	100	608	KAK8439703.1	KAK8439703.1 hypothetical protein B9J08_04192 [Candidozyma auris]
B9J08_005310	B9J08_04193	True	100	100	100	1897	100	100	100	1897	KAK8439704.1	KAK8439704.1 hypothetical protein B9J08_04193 [Candidozyma auris]
B9J08_005311	B9J08_04194	True	100	100	100	1304	100	100	100	1304	KAK8439705.1	KAK8439705.1 hypothetical protein B9J08_04194 [Candidozyma auris]
B9J08_005312		False	100	100	100	233						KAK8439706.1 ribosomal protein S6 [Candidozyma auris]
B9J08_005313	B9J08_04196	True	100	100	100	879	100	100	100	879	KAK8439707.1	KAK8439707.1 hypothetical protein B9J08_04196 [Candidozyma auris]
